date,open,high,low,close,volume,dividend,split,gains,etf
2006-09-01,33.28929151686947,33.586517333984375,33.17634652272089,33.586517333984375,8748500,0.0,0.0,0.0,XLE
2006-09-05,33.467630721502026,34.04424960416319,33.43196507030455,34.02641677856445,16610200,0.0,0.0,0.0,XLE
2006-09-06,33.663790563631345,33.705401989053115,32.83750330503819,32.8731689453125,17227000,0.0,0.0,0.0,XLE
2006-09-07,32.69485108896343,33.045577764078466,32.54623812946814,32.90290832519531,25232800,0.0,0.0,0.0,XLE
2006-09-08,32.76022719978147,33.027730866460836,32.07066345214844,32.07066345214844,16800800,0.0,0.0,0.0,XLE
2006-09-11,31.6783239774526,31.773436135748454,30.988760262894488,31.077926635742188,44412100,0.0,0.0,0.0,XLE
2006-09-12,31.137383616811384,31.410830880357278,30.70937762680669,30.88176918029785,25096500,0.0,0.0,0.0,XLE
2006-09-13,31.14926082843929,31.72587726589614,31.131425740679,31.52376365661621,22526000,0.0,0.0,0.0,XLE
2006-09-14,31.505929628875926,31.690210410984637,30.727197344335597,30.822309494018555,30635700,0.0,0.0,0.0,XLE
2006-09-15,30.94579077534886,31.082982709927403,30.67140463077118,30.927894592285156,30567700,0.177,0.0,0.0,XLE
2006-09-18,31.106840366222496,31.834553950986198,30.98754234850733,31.67350196838379,33310400,0.0,0.0,0.0,XLE
2006-09-19,31.673503679248174,31.828591793281205,30.850352090933374,31.196313858032227,26296400,0.0,0.0,0.0,XLE
2006-09-20,30.898070462309327,31.17842048255154,30.2717586690679,30.36123275756836,29323700,0.0,0.0,0.0,XLE
2006-09-21,30.510349592003312,31.071047262801695,30.44473557485686,30.748943328857422,23830400,0.0,0.0,0.0,XLE
2006-09-22,30.96367560190848,31.04121963798735,30.397011846722798,30.617713928222656,24287500,0.0,0.0,0.0,XLE
2006-09-25,30.24193150970237,30.874207112957908,29.925791432654247,30.659473419189453,34940400,0.0,0.0,0.0,XLE
2006-09-26,30.420872552653424,31.363324206290166,30.420872552653424,31.333498001098633,31139900,0.0,0.0,0.0,XLE
2006-09-27,31.697382193622648,31.953872298498077,31.184401983871794,31.85247039794922,35176100,0.0,0.0,0.0,XLE
2006-09-28,31.846483183751722,32.19244719893037,31.667537299365005,31.75104522705078,24248100,0.0,0.0,0.0,XLE
2006-09-29,31.55421055522161,32.061224355796135,31.476666491754898,31.882278442382812,16863900,0.0,0.0,0.0,XLE
2006-10-02,31.745087215421513,32.10297905031844,31.500527263977098,31.518421173095703,14947700,0.0,0.0,0.0,XLE
2006-10-03,31.01736848850307,31.124736484535383,30.36123275756836,30.36123275756836,34060500,0.0,0.0,0.0,XLE
2006-10-04,30.52825511429309,30.933867124266133,29.943697164725126,30.808605194091797,37666200,0.0,0.0,0.0,XLE
2006-10-05,31.375252646906784,31.51244682262484,31.035254834120373,31.399112701416016,31421400,0.0,0.0,0.0,XLE
2006-10-06,31.136671533980373,31.440879388163676,30.874215378961644,31.4289493560791,25608200,0.0,0.0,0.0,XLE
2006-10-09,31.697377120575645,31.75702729554749,30.95176699908893,30.957733154296875,20278600,0.0,0.0,0.0,XLE
2006-10-10,30.778764811929953,31.607884637114484,30.778764811929953,31.536304473876953,26771800,0.0,0.0,0.0,XLE
2006-10-11,31.363338991979166,31.500530953940974,30.969654741887368,31.035268783569336,21725700,0.0,0.0,0.0,XLE
2006-10-12,31.22614138212302,31.762981414794922,31.21421362621548,31.762981414794922,23140200,0.0,0.0,0.0,XLE
2006-10-13,31.989651591608457,32.44298146354293,31.894213604073773,32.198421478271484,27233700,0.0,0.0,0.0,XLE
2006-10-16,32.15069777423166,32.955955505371094,32.097013773794316,32.955955505371094,28112300,0.0,0.0,0.0,XLE
2006-10-17,32.86648215543821,32.884378339602144,32.37139838503715,32.59806442260742,22786300,0.0,0.0,0.0,XLE
2006-10-18,32.55630033279584,32.86647193990054,32.138758480342545,32.3892822265625,28710800,0.0,0.0,0.0,XLE
2006-10-19,32.54437635828195,33.05735397338867,32.3892882504656,33.05735397338867,18634400,0.0,0.0,0.0,XLE
2006-10-20,33.194563313837904,33.194563313837904,32.508601096136154,32.627899169921875,27554300,0.0,0.0,0.0,XLE
2006-10-23,32.41911812307597,32.830696251524515,32.252102230616195,32.687538146972656,19120400,0.0,0.0,0.0,XLE
2006-10-24,32.63386262453443,33.36754269693956,32.50860067263095,33.284034729003906,17725500,0.0,0.0,0.0,XLE
2006-10-25,33.20647942135472,34.08331733926711,33.081217511773154,33.856651306152344,29933800,0.0,0.0,0.0,XLE
2006-10-26,34.250325924281384,34.26822210428212,33.53454243601812,33.77910232543945,20414900,0.0,0.0,0.0,XLE
2006-10-27,33.749288649076135,33.999812491018446,33.39736067438034,33.50472640991211,21020600,0.0,0.0,0.0,XLE
2006-10-30,33.04543319400122,33.34964104597042,32.83666104717209,32.90227508544922,38501700,0.0,0.0,0.0,XLE
2006-10-31,32.8963133888421,33.32578319213863,32.47877134291343,33.24227523803711,30609700,0.0,0.0,0.0,XLE
2006-11-01,33.17665899513453,33.41525508424755,32.65175123975939,32.90227508544922,27517400,0.0,0.0,0.0,XLE
2006-11-02,32.71140043549681,33.24227436586028,32.639822516062225,33.033504486083984,18089000,0.0,0.0,0.0,XLE
2006-11-03,33.24823375568636,33.84472160560565,33.24226760295165,33.76121139526367,31898500,0.0,0.0,0.0,XLE
2006-11-06,33.641904634860936,34.119094303531476,33.52260664883834,34.005760192871094,19484800,0.0,0.0,0.0,XLE
2006-11-07,34.00577816742518,34.089288394576165,33.50472818162439,33.743324279785156,31357000,0.0,0.0,0.0,XLE
2006-11-08,33.52858983241279,34.36367394005357,33.52858983241279,34.30998992919922,23062200,0.0,0.0,0.0,XLE
2006-11-09,34.578396683450435,34.954182339469895,34.381554627556206,34.596290588378906,20691100,0.0,0.0,0.0,XLE
2006-11-10,34.51876195013785,34.56648208514255,34.053502010948314,34.26823806762695,17297800,0.0,0.0,0.0,XLE
2006-11-13,34.005789209216765,34.52473554990686,33.88649339682166,34.208595275878906,18944500,0.0,0.0,0.0,XLE
2006-11-14,34.43524464354624,34.47699861263266,34.14893073748765,34.41138458251953,16591300,0.0,0.0,0.0,XLE
2006-11-15,34.590337968078344,34.88858194951388,34.327881808145634,34.73349380493164,17303100,0.0,0.0,0.0,XLE
2006-11-16,34.96611168796486,34.96611168796486,33.701558279890186,33.77910232543945,34538300,0.0,0.0,0.0,XLE
2006-11-17,33.421214043870094,34.119106022791925,33.355600015249514,34.05945587158203,25283500,0.0,0.0,0.0,XLE
2006-11-20,33.90437192961582,34.26822990841828,33.707529832721086,33.96998596191406,26130100,0.0,0.0,0.0,XLE
2006-11-21,34.04155678139369,34.632080673656105,34.04155678139369,34.596290588378906,13886500,0.0,0.0,0.0,XLE
2006-11-22,34.423306139483635,34.67979604383229,34.02962433113316,34.39348220825195,18872500,0.0,0.0,0.0,XLE
2006-11-24,34.26224547663479,34.620139386758915,34.196633754760576,34.321895599365234,4512000,0.0,0.0,0.0,XLE
2006-11-27,34.44120664400676,34.5962924711407,34.01769857581641,34.16682052612305,13033000,0.0,0.0,0.0,XLE
2006-11-28,34.29207809005431,34.864705722859675,34.286111938955536,34.71558380126953,17813300,0.0,0.0,0.0,XLE
2006-11-29,34.864708517664376,35.98610609503267,34.82295455830567,35.819087982177734,28196600,0.0,0.0,0.0,XLE
2006-11-30,35.81910286029821,36.28436503349625,35.66998086481368,36.09348678588867,26443700,0.0,0.0,0.0,XLE
2006-12-01,35.85489197691028,36.24260778930445,35.47910392145783,36.21875,22244700,0.0,0.0,0.0,XLE
2006-12-04,35.968227439695546,36.18892737174955,35.80717539995195,36.165069580078125,18398200,0.0,0.0,0.0,XLE
2006-12-05,36.38576015537042,36.54681215369877,35.93839425182078,36.3082160949707,22700800,0.0,0.0,0.0,XLE
2006-12-06,36.17699368568485,36.62435963097153,36.06962567678237,36.206817626953125,20039500,0.0,0.0,0.0,XLE
2006-12-07,36.05767943623485,36.25451918045706,35.80715343627404,35.9920654296875,17318700,0.0,0.0,0.0,XLE
2006-12-08,36.15908335071765,36.36785540874005,35.89066343350027,35.950313568115234,14311900,0.0,0.0,0.0,XLE
2006-12-11,35.79523344819687,36.123303572935185,35.66997155079886,35.86084747314453,18443000,0.0,0.0,0.0,XLE
2006-12-12,35.968218887102765,36.212778828097484,35.69979888468887,35.944358825683594,18981000,0.0,0.0,0.0,XLE
2006-12-13,35.96821819030663,36.42155024680583,35.91453419086385,36.3082160949707,19772300,0.0,0.0,0.0,XLE
2006-12-14,36.505050632407226,37.05978442007664,36.3320686393877,36.8331184387207,22807100,0.0,0.0,0.0,XLE
2006-12-15,37.020973738871334,37.020973738871334,36.45859809088986,36.5004768371582,18060300,0.184,0.0,0.0,XLE
2006-12-18,36.55431660332615,36.55431660332615,35.43555171443749,35.44751739501953,35612500,0.0,0.0,0.0,XLE
2006-12-19,35.256089553100104,36.10563277981509,34.99883299127032,36.051788330078125,20475100,0.0,0.0,0.0,XLE
2006-12-20,36.12956051915358,36.12956051915358,35.48941117124261,35.56120300292969,17582200,0.0,0.0,0.0,XLE
2006-12-21,35.597107968119815,35.78855441663112,35.05866340529319,35.39369583129883,24209800,0.0,0.0,0.0,XLE
2006-12-22,35.184289768607,35.537269463343115,35.052669525146484,35.052669525146484,11829500,0.0,0.0,0.0,XLE
2006-12-26,34.998820279180435,35.411626055745714,34.813355623622975,35.09454345703125,10125800,0.0,0.0,0.0,XLE
2006-12-27,35.05266637577874,35.50735092163086,34.93301182722165,35.50735092163086,9326900,0.0,0.0,0.0,XLE
2006-12-28,35.597099535382505,35.68684103533496,35.31591163227124,35.42958450317383,12174200,0.0,0.0,0.0,XLE
2006-12-29,35.29797391626782,35.41762852158088,35.07661437988281,35.07661437988281,8064700,0.0,0.0,0.0,XLE
2007-01-03,34.885147114358276,34.933007558600416,33.59886486843235,33.85013961791992,47465500,0.0,0.0,0.0,XLE
2007-01-04,33.43135522052823,33.64673295950858,33.0783755443595,33.233924865722656,50881900,0.0,0.0,0.0,XLE
2007-01-05,33.251870555047645,33.5510057606934,33.01854317757874,33.45528030395508,38303500,0.0,0.0,0.0,XLE
2007-01-08,33.7903125558777,33.92193277667239,33.13819771628114,33.45528030395508,32973800,0.0,0.0,0.0,XLE
2007-01-09,32.9886519959832,33.4074420181294,32.785239829924876,33.16813278198242,37018100,0.0,0.0,0.0,XLE
