date,open,high,low,close,volume,dividend,split,gains,etf
2006-09-01,16.65915384348539,16.682595966439973,16.549760250449197,16.627899169921875,4026600,0.0,0.0,0.0,XLK
2006-09-05,16.627898554462075,16.72947810275357,16.5263175157947,16.713850021362305,2460500,0.0,0.0,0.0,XLK
2006-09-06,16.510688217974355,16.62008328927765,16.42473675740662,16.440364837646484,1333500,0.0,0.0,0.0,XLK
2006-09-07,16.354417436326198,16.471625097146305,16.27627849898737,16.346603393554688,1839100,0.0,0.0,0.0,XLK
2006-09-08,16.338779540312313,16.495057321154402,16.338779540312313,16.479429244995117,1894800,0.0,0.0,0.0,XLK
2006-09-11,16.370047054032952,16.66697325525995,16.370047054032952,16.62009048461914,3203900,0.0,0.0,0.0,XLK
2006-09-12,16.56538799946964,16.932638976121112,16.56538799946964,16.909196853637695,1423600,0.0,0.0,0.0,XLK
2006-09-13,16.901382812809892,16.94045301694892,16.80761730362802,16.909196853637695,1699800,0.0,0.0,0.0,XLK
2006-09-14,16.799808860632265,17.002969518722285,16.799808860632265,16.948272705078125,1479300,0.0,0.0,0.0,XLK
2006-09-15,17.123654826676653,17.14714310844113,16.96705931235443,16.990549087524414,6910000,0.044,0.0,0.0,XLK
2006-09-18,16.912255387076534,17.10799908022926,16.873105752402473,16.982723236083984,1173100,0.0,0.0,0.0,XLK
2006-09-19,17.006214563592252,17.01404449192678,16.740002973842863,16.904428482055664,3532400,0.0,0.0,0.0,XLK
2006-09-20,17.045361026820505,17.186296723749482,16.912255256766013,17.178466796875,2559300,0.0,0.0,0.0,XLK
2006-09-21,17.17845968067925,17.225437729059585,16.982716070121757,17.014034271240234,1954400,0.0,0.0,0.0,XLK
2006-09-22,16.951402472325487,16.99055210456065,16.880934627707962,16.912254333496094,3341500,0.0,0.0,0.0,XLK
2006-09-25,17.014041506801306,17.25676476236728,16.98272329236413,17.217615127563477,1670300,0.0,0.0,0.0,XLK
2006-09-26,17.303738357389687,17.335056563730525,17.162802695342204,17.327226638793945,2522500,0.0,0.0,0.0,XLK
2006-09-27,17.382037541560305,17.429015601634298,17.1393143287992,17.194122314453125,5312100,0.0,0.0,0.0,XLK
2006-09-28,17.225446364526046,17.288084291569902,17.1393186548135,17.280254364013672,2266700,0.0,0.0,0.0,XLK
2006-09-29,17.288073143610745,17.342881107756263,17.19411556692913,17.225435256958008,1186700,0.0,0.0,0.0,XLK
2006-10-02,17.186294009411554,17.280250130254565,17.10016632080078,17.10016632080078,1974200,0.0,0.0,0.0,XLK
2006-10-03,17.029698357491345,17.24110186793272,16.98272029741735,17.194122314453125,2061400,0.0,0.0,0.0,XLK
2006-10-04,17.162808806033375,17.499488231151137,17.154978878309006,17.460338592529297,6255200,0.0,0.0,0.0,XLK
2006-10-05,17.483821409358576,17.49948125856772,17.389863807509123,17.452503204345703,1707800,0.0,0.0,0.0,XLK
2006-10-06,17.38204230209764,17.475998447978032,16.606895884851347,17.460338592529297,1648800,0.0,0.0,0.0,XLK
2006-10-09,17.405527135210583,17.54646281944803,17.382038850108152,17.507314682006836,525100,0.0,0.0,0.0,XLK
2006-10-10,17.52298355102539,17.54647334362245,17.421197436584706,17.52298355102539,1590200,0.0,0.0,0.0,XLK
2006-10-11,17.49165647477578,17.616932318456783,17.421188626029483,17.515146255493164,1479500,0.0,0.0,0.0,XLK
2006-10-12,17.530803901416068,17.797015431739982,17.530803901416068,17.773527145385742,2433600,0.0,0.0,0.0,XLK
2006-10-13,17.804841676834766,17.914457639571484,17.757863620434097,17.859649658203125,2931700,0.0,0.0,0.0,XLK
2006-10-16,17.922297398779143,17.9771054102215,17.851829528808594,17.851829528808594,1901300,0.0,0.0,0.0,XLK
2006-10-17,17.77352608446587,17.77352608446587,17.58561084441401,17.70305824279785,7454100,0.0,0.0,0.0,XLK
2006-10-18,17.781359929900887,17.898807364036227,17.593446126052974,17.656084060668945,3755700,0.0,0.0,0.0,XLK
2006-10-19,17.616932187518838,17.742208030268728,17.546464339296296,17.71088981628418,1981700,0.0,0.0,0.0,XLK
2006-10-20,17.72654372235839,17.82050132751465,17.663905816722707,17.82050132751465,1739500,0.0,0.0,0.0,XLK
2006-10-23,17.812680245489933,17.98493419814975,17.593446720226897,17.930126190185547,1301500,0.0,0.0,0.0,XLK
2006-10-24,17.906631446486692,17.961439434706506,17.734376062475082,17.80484390258789,2198500,0.0,0.0,0.0,XLK
2006-10-25,17.85181787327189,17.977093672891634,17.820499670069623,17.961435317993164,1284500,0.0,0.0,0.0,XLK
2006-10-26,17.945775360993498,18.07105115985446,17.88313746156302,18.055391311645508,2169900,0.0,0.0,0.0,XLK
2006-10-27,18.008415044421696,18.008415044421696,17.74220357211868,17.82050132751465,2352500,0.0,0.0,0.0,XLK
2006-10-30,17.71088290604606,17.945774646203155,17.648245009110482,17.883136749267578,2476500,0.0,0.0,0.0,XLK
2006-10-31,17.969261727891794,18.000579924969156,17.836156030151667,17.90662384033203,2823100,0.0,0.0,0.0,XLK
2006-11-01,18.00841863629518,18.00841863629518,17.73437718445301,17.82833480834961,3312000,0.0,0.0,0.0,XLK
2006-11-02,17.710894861447365,17.80485102357141,17.695235003291266,17.71872329711914,2804100,0.0,0.0,0.0,XLK
2006-11-03,17.773532800665485,17.85182910463343,17.624767134995096,17.71872329711914,1916900,0.0,0.0,0.0,XLK
2006-11-06,17.804850316722728,17.97710426938255,17.750042308758523,17.930126190185547,1514500,0.0,0.0,0.0,XLK
2006-11-07,18.04756283523559,18.118030664423156,17.757863087158203,18.02407455444336,3286500,0.0,0.0,0.0,XLK
2006-11-08,18.024081660474238,18.110207879676913,17.867486090895866,18.03974151611328,2987400,0.0,0.0,0.0,XLK
2006-11-09,18.23547778049176,18.23547778049176,18.024074295960787,18.031904220581055,3104600,0.0,0.0,0.0,XLK
2006-11-10,17.836169937278136,18.094551611601815,17.836169937278136,18.07889175415039,1608900,0.0,0.0,0.0,XLK
2006-11-13,18.12585810234992,18.25113389407253,18.07888005380525,18.235475540161133,2047400,0.0,0.0,0.0,XLK
2006-11-14,18.2667976367459,18.415563231167418,18.14152181830848,18.36858367919922,2433400,0.0,0.0,0.0,XLK
2006-11-15,18.227646331549018,18.47036800085757,18.227646331549018,18.407730102539062,1718700,0.0,0.0,0.0,XLK
2006-11-16,18.454716851553155,18.525184707052144,18.360760706491835,18.478206634521484,1622900,0.0,0.0,0.0,XLK
2006-11-17,18.399896023678235,18.509511947631836,18.384236179283445,18.509511947631836,1547200,0.0,0.0,0.0,XLK
2006-11-20,18.47819375224722,18.572149831806033,18.415555868073024,18.509511947631836,1402000,0.0,0.0,0.0,XLK
2006-11-21,18.556503215628272,18.556503215628272,18.462545583247316,18.501693725585938,1431600,0.0,0.0,0.0,XLK
2006-11-22,18.611309503749744,18.642627716064453,18.50952195356396,18.642627716064453,1068100,0.0,0.0,0.0,XLK
2006-11-24,18.5330077413901,18.658283550479755,18.43905013787014,18.60347557067871,423500,0.0,0.0,0.0,XLK
2006-11-27,18.478201918907963,18.548669756423653,18.125862731329526,18.16501235961914,3231700,0.0,0.0,0.0,XLK
2006-11-28,18.11020653723732,18.26680209520787,18.047568612730288,18.25897216796875,2940100,0.0,0.0,0.0,XLK
2006-11-29,18.376415252685547,18.439053167522175,18.29028905316374,18.376415252685547,3165400,0.0,0.0,0.0,XLK
2006-11-30,18.368580225541642,18.493857513830005,18.298113897649525,18.415559768676758,1715200,0.0,0.0,0.0,XLK
2006-12-01,18.321610092475783,18.415567725939297,18.094548176165002,18.25897216796875,2899400,0.0,0.0,0.0,XLK
